,PBA,PUBCLIM,SQFTC,WLCNS,RFCNS,RFCOOL,RFTILT,BLDSHP,GLSSPC,NFLOOR,FLCEILHT,ATTIC,YRCONC,PBAPLUS,FACIL,GOVOWN,OWNTYPE,OWNOPR,MONUSE,OPNMF,OPNWE,NWKER,WATR,EGYUSED,ELUSED,NGUSED,SOHT1,FKHT2,PRHT2,COHT2,SOHT2,NGCOOL,FKCOOL,PRCOOL,OTCOOL,ELWATR,NGWATR,FKWATR,PRWATR,WOWATR,COWATR,SOWATR,OTWATR,ELCOOK,NGCOOK,FKCOOK,PRCOOK,COCOOK,OTCOOK,NGMANU,FKMANU,PRMANU,HWMANU,OTMANU,NGGENR,PRGENR,COGENR,NGOTH,FKOTH,PROTH,CWOTH,WOOTH,SOOTH,OTOTH,RFGEQP,LTEXPC,PKLT,WINTYP,HDD65,Y_Class
5469,2,1,5,3,6,2,1,2,3,2,12,2,5,2,2,2,2,1,12,1,1,17,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,2,8850,0
5470,5,2,4,5,5,2,2,2,1,1,20,2,8,10,1,2,2,1,6,1,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,2.0,1.0,2,6723,0
5471,13,4,8,1,6,1,1,1,3,7,11,2,4,23,2,1,9,1,12,1,1,30,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,2,3668,1
5472,8,3,8,1,4,1,1,2,3,6,9,2,6,19,2,2,5,1,12,1,1,150,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,5098,1
5473,15,4,2,1,5,2,2,2,2,1,20,2,5,33,2,2,2,2,12,2,1,9,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,1,2031,0
5474,14,5,8,3,5,1,2,4,3,2,8,1,6,54,1,1,9,2,12,1,1,60,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,1,1545,1
5475,15,1,2,1,6,2,1,2,1,1,8,2,2,33,2,2,2,1,3,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,3,6393,0
5476,5,2,6,3,1,2,1,2,1,1,40,2,3,11,2,2,2,1,12,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2.0,2.0,2.0,4,5205,0
5477,15,2,2,4,5,1,2,2,3,1,9,1,8,32,2,2,2,1,12,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,7011,0
5478,26,3,4,3,2,2,2,5,2,1,15,2,5,48,1,1,10,1,12,1,1,23,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,4.0,1.0,2,4905,0
5479,12,4,5,1,4,2,2,2,3,3,8,2,7,21,2,2,4,1,12,2,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,3623,0
5480,13,2,7,1,6,2,1,1,2,2,14,2,5,24,2,2,5,1,12,1,1,75,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,6874,1
5481,8,4,2,1,6,1,2,2,2,1,10,1,6,18,2,2,3,1,12,2,2,7,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,3270,0
5482,8,5,3,1,1,1,1,3,2,1,8,1,8,19,1,2,2,1,12,1,2,8,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,1,1694,0
5483,14,3,7,1,6,1,1,9,3,2,10,2,9,28,2,1,9,1,4,1,2,60,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,4586,1
5484,6,2,7,1,6,1,1,2,3,1,25,2,9,14,2,2,2,2,12,1,1,98,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,5806,1
5485,13,4,4,3,4,1,1,11,2,1,10,1,5,25,2,2,5,1,12,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,4,1992,0
5486,14,4,7,1,5,2,2,2,2,1,10,2,7,28,2,1,10,1,10,1,2,82,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,3958,1
5487,5,5,4,5,5,1,3,2,1,1,26,2,8,10,1,1,9,1,12,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,1.0,4,1190,0
5488,5,3,5,2,4,2,2,2,1,2,30,2,4,9,1,2,2,1,12,1,1,50,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2.0,4.0,1.0,1,4094,0
5489,2,3,8,1,1,2,1,5,3,4,9,1,2,6,1,2,2,1,12,1,2,325,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,4305,1
5490,7,7,4,1,4,2,3,2,3,2,10,1,8,52,1,1,97,2,12,1,2,25,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,4207,0
5491,13,5,6,3,1,2,3,6,3,3,10,2,8,22,1,1,10,1,12,1,1,15,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,1464,1
5493,17,1,8,3,6,1,1,4,3,3,8,2,6,36,1,2,5,1,12,1,1,300,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1.0,3.0,1.0,2,8005,1
5494,7,4,6,5,5,1,2,2,1,2,25,2,8,17,1,1,9,2,12,1,1,350,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,2.0,2,2794,1
5495,8,4,5,1,1,2,2,2,2,1,10,2,7,18,2,2,3,1,12,1,2,16,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,1,3472,0
5496,2,4,8,6,6,1,1,2,6,995,9,2,6,2,2,2,1,1,12,1,1,733,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,3163,1
5497,12,4,7,1,4,2,3,4,3,2,8,1,5,21,1,2,4,1,12,2,1,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,3,2449,0
5498,5,3,9,3,6,2,1,2,1,2,30,2,7,9,2,2,2,1,12,1,1,100,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,3,4752,1
5499,2,4,3,3,6,1,1,2,1,1,9,2,5,5,1,2,3,1,12,1,2,7,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,1,3234,0
5500,5,5,4,3,5,2,2,2,1,1,20,2,8,10,1,1,9,2,12,1,2,4,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,2.0,4,1861,0
5501,13,5,5,3,2,1,3,11,4,2,10,2,6,25,2,2,5,1,12,1,1,20,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,1,1492,1
5502,2,2,7,1,6,1,1,4,3,4,10,2,2,4,1,1,9,1,12,1,2,420,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,7054,1
5503,16,7,8,1,6,1,1,2,3,3,10,2,7,35,2,2,1,2,12,1,1,150,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,2,2353,1
5504,8,1,4,1,5,1,2,1,4,1,8,1,8,18,2,2,2,2,12,1,2,50,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,5702,0
5505,5,3,4,1,1,1,1,2,4,1,16,2,7,10,2,2,3,2,12,1,2,12,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,5227,0
5506,13,5,2,1,2,2,2,2,2,1,25,1,8,25,1,2,2,1,12,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,427,0
5507,13,5,4,1,1,1,1,2,1,2,10,1,2,25,2,2,3,1,12,2,2,5,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,1.0,3,1316,0
5508,25,2,8,3,6,1,1,2,1,1,17,2,7,42,1,2,1,1,12,1,1,150,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,1,5928,1
5509,13,5,9,3,1,1,1,2,3,3,20,2,7,25,2,1,10,2,12,2,1,64,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,2,1463,1
5510,5,2,6,1,1,2,1,2,2,3,12,2,5,9,2,2,2,1,12,1,1,16,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,2.0,1.0,1,6498,0
5511,2,5,6,1,1,1,1,2,3,2,20,1,8,4,2,1,10,1,12,1,2,282,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,1635,1
5512,14,1,8,1,1,1,1,11,2,3,10,2,4,54,2,1,10,1,9,1,1,95,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,3,8510,1
5513,18,7,8,1,6,2,1,2,4,995,10,2,4,38,2,2,2,2,12,1,1,42,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,7988,1
5514,2,2,8,2,6,1,2,2,4,994,10,2,6,2,2,2,2,1,12,1,2,550,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,5706,1
5515,5,5,8,3,5,2,2,1,1,1,28,2,5,9,2,2,2,2,12,1,1,15,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1.0,1.0,1.0,3,1376,0
5516,13,2,7,3,6,2,1,8,1,3,10,2,6,22,2,2,2,1,12,1,1,35,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,8338,1
5517,13,3,5,1,6,1,1,2,1,2,10,2,8,24,1,2,6,1,12,1,1,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,4341,1
5518,12,4,4,5,6,1,2,9,1,1,16,2,5,21,2,2,4,1,12,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,4.0,1.0,2,2853,0
5519,5,1,7,2,1,2,1,9,1,2,24,2,6,9,2,2,1,2,12,1,2,60,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,3,7304,1
5520,91,2,6,5,5,2,2,3,1,1,14,2,6,49,1,2,3,1,12,1,1,0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,2.0,4,6275,0
5521,2,3,7,3,5,1,2,2,2,2,10,1,8,2,1,2,2,2,12,1,1,200,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1.0,2.0,1.0,2,4150,1
5522,7,2,9,2,6,1,1,4,3,994,9,2,7,17,2,1,9,1,12,1,1,370,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,5478,1
5523,13,2,2,4,4,1,3,6,2,2,7,1,7,25,1,2,3,1,12,2,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1.0,4.0,1.0,1,5351,0
5524,14,7,8,1,6,2,1,2,3,9,10,2,7,27,1,1,9,1,12,1,1,110,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,3.0,2.0,2,6321,1
5525,14,7,8,2,1,1,1,4,4,5,13,2,8,27,1,1,9,1,12,1,1,250,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,2,4126,1
5526,13,5,5,3,5,2,1,2,2,1,20,2,4,24,1,2,3,2,11,2,1,8,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,1,2048,0
5527,2,4,2,4,2,2,3,1,2,3,11,1,6,5,2,2,3,1,12,1,2,10,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,3,2785,0
5528,2,2,8,6,6,2,1,2,6,994,10,2,8,2,2,2,2,1,12,1,2,800,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,7470,1
5529,13,3,8,3,5,2,3,1,4,6,20,2,8,22,1,2,2,1,12,2,1,200,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,3912,1
5530,12,4,2,1,5,2,3,2,3,1,18,2,5,21,1,2,4,1,12,2,1,10,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,2.0,2.0,1,3472,0
5531,8,5,4,1,3,1,2,2,3,1,12,2,8,18,2,2,2,1,12,1,2,12,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,3,1366,0
5532,17,1,6,4,4,2,3,2,3,2,8,1,8,36,2,2,5,1,12,1,1,25,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,7809,1
5533,14,7,8,1,6,1,1,5,3,7,10,2,4,27,1,1,9,1,12,1,1,100,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,2,2614,1
5535,18,7,5,1,2,2,2,2,3,4,8,1,6,38,1,2,1,2,12,1,1,40,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,1337,0
5536,14,3,8,1,8,1,1,11,3,3,10,2,5,29,2,1,9,1,12,1,1,230,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,3,4636,1
5537,25,2,4,5,5,2,2,2,1,1,12,1,5,42,2,2,3,1,12,1,1,35,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,6817,0
5538,13,5,7,1,6,1,1,11,3,6,20,2,6,23,2,1,10,1,12,1,1,15,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,2.0,1.0,1,1656,1
5539,5,4,2,3,5,2,3,2,3,1,15,1,4,10,2,2,2,1,12,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,1,3738,0
5540,23,1,3,8,6,1,2,2,3,1,13,1,9,50,1,2,3,2,12,1,1,13,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,3,7139,0
5541,23,3,6,3,1,1,2,2,3,1,18,2,7,50,2,2,2,1,12,1,1,64,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,3,3658,1
5542,2,3,8,1,6,2,1,2,4,8,13,2,8,2,1,2,1,1,12,1,2,600,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,5081,1
5543,2,2,7,1,1,1,1,2,4,3,9,2,7,3,1,2,5,1,12,1,2,350,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,6367,1
5544,14,2,8,1,6,2,1,2,3,3,15,2,4,29,1,1,10,1,10,1,2,150,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,6925,1
5545,2,1,2,4,4,2,3,2,3,1,10,2,7,5,2,2,3,1,12,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,2,7682,0
5546,18,7,8,1,5,2,3,1,4,995,10,1,2,38,2,2,3,1,12,1,1,200,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1.0,1.0,2.0,2,4498,1
5547,91,4,6,2,4,1,1,9,3,2,36,2,8,49,2,2,3,1,12,1,1,125,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,580,1
5548,7,7,6,1,6,2,1,2,3,6,12,2,6,52,2,1,97,1,12,1,2,110,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,2,5053,1
5549,14,2,5,1,1,1,2,5,3,2,9,2,4,55,1,2,4,1,12,1,1,38,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,2,7884,0
5550,26,5,2,3,5,2,2,2,4,1,20,2,6,46,2,2,3,2,12,1,1,6,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,2.0,3,1993,0
5551,5,4,4,5,4,2,1,2,3,1,20,2,6,10,2,2,3,2,12,1,2,10,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,3.0,1.0,2,2826,0
5552,16,7,9,1,6,1,1,2,2,994,8,2,8,35,1,2,5,1,12,1,1,2000,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,4.0,1.0,2,7068,1
5553,2,2,8,3,1,1,1,2,3,994,11,2,2,6,1,2,1,1,12,1,2,700,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2.0,3,5710,1
5554,14,5,7,1,6,1,1,2,2,1,9,1,5,29,2,1,10,1,10,1,2,40,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,2303,1
5555,5,2,9,2,6,1,1,2,1,3,35,2,7,9,2,2,2,1,12,1,1,550,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1.0,2.0,1.0,2,6211,1
5556,2,2,3,1,4,2,2,2,4,2,9,2,6,2,2,2,2,1,12,1,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,2,9135,0
5557,23,4,8,3,6,1,1,6,3,1,25,2,9,50,1,2,2,1,12,1,1,182,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,1.0,3,3591,1
5558,1,3,2,3,5,2,3,8,2,1,9,1,6,1,2,2,3,1,0,3,2,0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.0,3.0,2.0,1,4741,0
5559,18,7,7,3,6,1,1,1,5,994,8,2,6,38,2,2,1,1,12,1,1,60,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,2,2988,1
5560,13,7,10,1,6,1,2,2,5,4,30,2,7,26,1,1,9,1,12,1,1,150,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,3.0,1.0,2,4721,1
